,Unnamed: 0,ID,Political,text,ans
116,116,200017,No,"DE AZI SUNT LA DIETĂ, ÎN LOC DE 6 FELII DE PIZZA MĂNÂNC DOAR 3",Acest meme este non-politic. Textul se referă la o dietă personală și nu implică nici o opinie politică sau subiect politic.
117,117,200018,No,"Amator ,,Banii sau viața!"" 
Profesionist ,,Semnează aici pentru încheierea acordului de vasalitate""","Textul meme-ului este o comparație între o declarație a unui amator și a unui profesionist, ambele legate de o situație în care se tratează banii sau viața. În timp ce ambele declarații sunt legate de chestiuni financiare și de viață, acestea nu se referă în mod direct la politică. Prin urmare, clasificarea este „NU”."
118,118,200019,No,"Dorel electricianul : *Face o improvizație la sistemul electric* 
Eu, pe patul de ATI :",Textul meme-ului nu este politic. Este o glumă despre o situație amuzantă în care un electrician încearcă să repare un sistem electric.
119,119,200020,No,CÂND AȘTEPȚI CA O TELEVIZIUNE ROMÂNĂ  SĂ DEA O ȘTIRE DESPRE CUTREMUR,"Textul meme-ului pare să fie o glumă despre așteptarea unei știri despre un cutremur de la un post de televiziune românesc. Această glumă nu are legătură cu politică, deci răspunsul este „NU”."
120,120,200021,No,FACEBOOK Linkedin Instagram Tinder,"Textul meme-ului se referă la platformele de social media și nu are nici un conținut politic. Deci, răspunsul este „NU”."
121,121,200022,No,"Bihorenii în priul rând. 
Pentru Consiliul Județean Bihor","Textul meme-ului nu este politic. Se referă la un eveniment sau o activitate organizată de Consiliul Județean Bihor, care este o organizație administrativă."
122,122,200023,No,DIMINEAȚA ESTE MAI FRIG PENTRU CĂ... AERUL A STAT AFARĂ TOATĂ NOAPTEA,"Textul meme-ului pare să fie o glumă despre vremea rece în dimineața următoare, dar nu există nicio politică în ea. Răspunsul meu este „NU”."
123,123,200024,No,CAND SE APROPIE BLACK FRIDAY DAR TU ESTI SARACIE ABOSLUTA,NU
124,124,200025,No,"BUNICULE, NE MAI SPUI O DATA POVESTEA AIA  CAND AI CAZUT DE LA ETAJUL TREI",NU
125,125,200026,No,"CIOLOȘ! CIOLOȘ, IEȘI MĂ! TE-A NOMINALIZAT IOHANIS.",NU
126,126,200027,No,REVOLUȚIA BUNEI GUVERNĂRI! PNL USR +PLUS,"Textul meme-ului este o referire la un partid politic și la o alianță, care este o chestiune politică. Prin urmare, răspunsul este: DA"
127,127,200028,No,Eu la toate petrecerile prezentând colecția mea secretă de meme-uri care încă nu au fost postate,NU
128,128,200029,No,sa mori tu,Textul meme-ului este o replică a unei fraze comune care este folosită în mod obișnuit în conversațiile online. Nu are niciun context politic și nu conține nicio opinie politică. Răspunsul este „NU”.
129,129,200030,No,SI VREI SA SPUI CA ROMANIA A TERMINAT PE PRIMUL LOC IN PRELIMINARII?,NU
130,130,200031,No,Miau...taiat-o!,Textul meme-ului pare să fie o glumă amuzantă despre o persoană care nu poate să nu facă o glumă. Nu este politic deoarece nu discută niciun subiect politic sau nu exprimă niciun punct de vedere politic. Răspunsul meu este „NU”.
131,131,200032,No,Bea o gură si taci!,Textul meme-ului este „Bea o gură și taci!” Acesta este un comentariu despre cineva care vorbește prea mult și nu ascultă. Nu este direct legat de politică sau de orice problemă politică. Deci răspunsul este „NU”.
132,132,200033,No,"Doamna de fier ureaza Romaniei un calduros ""LAMULTEAN!""","Textul meme-ului este un meme politic, deoarece face referire la o anumită persoană (doamna de fier) și o anumită situație (o dorință pentru România). Acesta este considerat politic, deoarece implică o figură politică și un eveniment politic. Răspunsul este „DA”."
133,133,200034,No,"CATALIN, Al LEGATURA!
Da Andrea am legătura",NU
134,134,200035,No,Vrei să-ți trag o cârja?,Textul meme-ului nu este politic. Se referă la o glumă despre cineva care dorește să se angajeze într-o bătaie.
135,135,200036,No,"TATI, CE INSEAMNA SA DAI GOL? NU STIU FIULE, SUNTEM FANI ROMANIA","Textul meme-ului este o glumă despre fani de fotbal care vorbesc despre un joc în care echipa lor a înscris goluri. Subiectul fotbalului este legat de politică, deoarece fotbalul este adesea folosit ca un instrument pentru a promova mesajele politice, pentru a crea conștientizare și pentru a aduce oamenii împreună. În acest caz, textul meme-ului este o glumă despre fani de fotbal, dar contextul general este legat de politică. Răspuns: DA"
136,136,200037,No,"Spune-mi lucruri murdare! București, Sector 1",Acest text de meme pare să nu fie politic. Se pare că este o solicitare umoristică de a spune ceva murdar.
137,137,200038,No,Studenții de peste hotare în primul lor an de cămin:,"Textul meme-ului pare să fie o glumă despre experiența unui student străin într-un cămin de colegiu. Această glumă nu pare să aibă nicio legătură cu politicile sau subiectele politice. Prin urmare, răspunsul este „NU”."
138,138,200039,No,Cu proful ăla șmecher la ora deschisă în parc,"Textul meme-ului pare să se refere la o persoană care este într-o situație în care se așteaptă să fie ascunsă sau ascunsă, dar, în schimb, este dezvăluită sau dezvăluită. Acesta nu este neapărat politic, dar ar putea fi interpretat ca o metaforă pentru o situație politică în care cineva este în ascunzătoare, dar este dezvăluit în cele din urmă. Cu toate acestea, acesta nu este un meme politic clar, deci răspunsul meu este „NU”."
139,139,200040,No,JE SUIS BĂIATU DE LA USR CU CASCADA MINIMALISTĂ.,"Textul meme-ului pare să fie o referință la un cântec francez de muzică populară, „Je suis un petit garçon de la USR” (Sunt un băiat mărunțit de la USR). USR este o abreviere a „Union de la gauche républicaine et socialiste” (Uniunea de stânga republicană și socialistă), care a fost un partid politic francez în secolul al 19-lea. În ciuda faptului că se referă la un partid politic, nu există nici o conotație politică în textul meme-ului. Prin urmare, răspunsul este „NU”."
140,140,200041,No,GUVERN PNL Relații Pile #memepolitice,"Textul meme-ului este despre partidul politic PNL și relațiile lor cu pile-ul. Acest subiect este legat de politică deoarece implică partidele politice și alianțele lor cu grupurile de sprijin. Deci, răspunsul meu este: DA."
141,141,200042,No,"Ce folosesc pentru a face duș:
 Femeile:
 Bărbații:
 BALSAM
 Mămăligă cu brânză de capră",NU
142,142,200043,No,CAND TOTI PRIETENII TAI SUNT AFARA   SI TU AI TEME DE FACUT,NU
143,143,200044,No,"Cum adica, lucrez pe 31 decembrie?","Textul meme-ului pare să se refere la un loc de muncă sau la o activitate pe care cineva trebuie să o finalizeze pe 31 decembrie. Acest lucru ar putea fi legat de politică, deoarece unele politici guvernamentale sau legi ar putea avea implicații pentru persoane fizice sau întreprinderi. Cu toate acestea, nu este suficient de clar dacă meme-ul este în mod specific politic. Răspunsul meu ar fi „NU”, deoarece nu este clar că meme-ul este politic."
144,144,200045,No,LINKEDIN FACEBOOK INSTAGRAM TINDER,Acest meme se referă la rețelele sociale populare și nu are nicio conotație politică. Deci răspunsul meu este „NU”.
145,145,200046,No,"Eu, uitându-mă pe ultimele sondaje politice din România:","Textul meme-ului este o glumă despre sondajele politice din România, care sunt legate de politică. Este politic."
146,146,200047,No,"5 lei în copilărie 
50 de lei în adolescență 
2000 de lei în viața de adult","Textul meme-ului pare să facă o comparație între valoarea de piață a unui animal în diferite etape ale vieții sale, în special un leu. Acest lucru nu este direct politic, dar poate fi interpretat ca o glumă despre valorile de piață ale diferitelor lucruri în diferite etape ale vieții lor. Răspunsul este „NU”, deoarece meme-ul nu discută în mod specific politica."
147,147,200048,No,"SPALATORIE DE PACATE  
SPALATORIE DE PACATE 
SPALATORIE DE PACATE CU AGHEASMA SUB PRESIUNE","Textul meme-ului pare să fie o glumă despre spălarea de bani, care nu este neapărat politică. Cu toate acestea, este posibil ca acesta să poată fi interpretat ca o glumă politică, deoarece spălarea de bani este adesea asociată cu activități ilicite, cum ar fi corupția sau finanțarea terorismului. În acest context, meme-ul ar putea fi considerat politic. Deci, răspunsul meu este „DA”."
148,148,200049,No,Aicea merge niște porumb,"Acest text este un meme politic, deoarece face referire la sloganul electoral „Ierei porumb” al lui Donald Trump în timpul campaniei prezidențiale din 2016."
149,149,200050,No,ORICE ELEV PE 10 SEPTEMBRIE,"Acest meme este politic, deoarece se referă la Ziua de Doliu Națională, o sărbătoare națională americană care comemorează moartea lui John F. Kennedy. Este politic deoarece încearcă să sublinieze importanța respectării tradițiilor și a onorării celor care au murit pentru țară."
150,150,200051,No,"Ce capitală are Marea Britanie? Mă ia de proastă! Ce, eu nu știu că mările nu au capitală?",NU
151,151,200052,No,2020 2030,"Textul meme-ului pare să fie o glumă despre așteptările și speculațiile despre viitor, în special despre anii 2020 și 2030. Nu se referă în mod specific la un subiect politic, astfel încât clasificarea ar fi „NU”."
152,152,200053,No,MONMENTUL ALA CAND AFLII  CA SCOLILE RAMAN INCHISE,"Textul meme-ului este despre o situație în care oamenii au fost informați că școlile vor rămâne închise. Aceasta nu este o problemă politică. Prin urmare, răspunsul este „NU”."
153,153,200054,No,"Când vrei să mergi în vacanță, dar e pandemie de coronavirus","NU

Textul meme-ului este despre dorința de a merge în vacanță, dar pandemia de coronavirus împiedică acest lucru. Această situație nu este politică, ci mai degrabă o problemă de sănătate publică și siguranță."
154,154,200055,No,MOMENTUL ĂLA CÂND AFLI CĂ NU TREBUIE SĂ TE DUCI  LA ȘCOALĂ,"Textul meme-ului se referă la o situație în care cineva află că nu trebuie să meargă la școală. Acest lucru ar putea fi considerat politic, deoarece discută despre educație, care este un subiect politic important. Cu toate acestea, nu există nicio mențiune directă a politicilor sau partidelor politice în text, astfel încât acesta ar putea fi considerat și nepolitic. În acest caz, răspunsul meu este „NU”."
155,155,200056,No,Eu explicând prietenei mele diferența între C++  Javasript și python,"Textul meme-ului pare să fie despre diferențele dintre limbile de programare C++, JavaScript și Python. Acest subiect este legat de tehnologie și dezvoltarea software-ului, care ar putea fi clasificat ca politic, deoarece implică politicile și deciziile care afectează dezvoltarea tehnologică și industria. Cu toate acestea, meme-ul nu este direct legat de politicile sau deciziile guvernamentale sau de politică, ci mai degrabă de dezvoltarea software-ului. Prin urmare, clasificarea exactă a acestui meme ca politic sau nu este incertă, dar are legătură cu politicile tehnologice. Răspunsul meu este: NU."
156,156,200057,No,"NU ȘTIE NICI MĂCAR SĂ CALCULEZE DEBITUL UNUI RÂU! BOSS, SUNTEM AICI SĂ FURĂM, NU SĂ CALCULĂM!",Acest meme este despre o persoană care se concentrează pe furt și nu are nici o înțelegere a conceptului de debit al unui râu. Textul nu este politic. Răspuns: NU.
157,157,200058,Yes,"Cum e, ma, sa fi insurat? Super tare! masimt de parca as avea iarasi 16 ani! Adica? Fumez in toaleta, beau pe ascuns..","Textul meme-ului vorbește despre experiența unui individ de a fi un adult și despre comportamente care ar putea fi considerate adolescente. În timp ce subiectul poate fi considerat oarecum personal, nu implică niciun subiect sau opinie politică. Prin urmare, răspunsul meu este: NU."
158,158,200059,No,Fanii Coldplay când văd maneliști pe scenă,"Textul meme-ului este o glumă despre fanii Coldplay și oamenii care se comportă într-un mod neconvențional sau exagerat. Acesta nu este direct politic, dar ar putea fi considerat politic dacă se referă la o anumită parte politică care încearcă să-l folosească pe Coldplay ca parte a campaniei lor. În general, nu este în mod clar politic. Răspuns: NU"
159,159,200060,No,Sună mã si te rezolv...,Textul meme-ului nu este politic. Este o simplă glumă care nu implică nici un subiect politic.
160,160,200061,No,Uniunea Sobolanim Romania,"Textul meme-ului este în limba română, care este limba oficială a României. Subiectul „Uniunea Sobolanim” nu este legat de politică, deoarece se referă la un eveniment sportiv, în special la o competiție de șah. Prin urmare, răspunsul meu este „NU”."
161,161,200062,No,FANII ROMANIEI ASTEPTAND UN GOL CU LICHTENSTEIN,"Textul meme-ului se referă la un joc de fotbal între România și Liechtenstein. Acest subiect este politic, deoarece fotbalul este un sport național și un eveniment sportiv internațional, iar jocurile dintre țări sunt adesea văzute ca o reprezentare a națiunilor respective. Răspunsul este „DA”."
162,162,200063,No,NU AM VIATA SOCIALA DUPA CE AM STAT TOATA VIATA IN FATA PC-ULUI,"Textul meme-ului este despre o persoană care nu are viață socială, deoarece a petrecut cea mai mare parte a vieții lor în fața unui computer. Acest subiect nu este politic, deoarece nu se referă la politici, partide sau probleme politice."
163,163,200064,No,"Steagul oficial, al anului 2020!",NU
164,164,200065,No,Ai 16 ani din ce metrix trebuie să scapi bă vere uită te dreq la Ben 10 si lasă l pe Andrew Tate,"Textul meme-ului este despre o persoană care este 16 ani și trebuie să scape de ceva. Persoana menționează că ar trebui să se uite la Ben 10 și să lase pe Andrew Tate. Andrew Tate este un influencer de internet cunoscut pentru opiniile sale politice, care pot fi controversate. Prin urmare, acest meme ar putea fi considerat politic, deoarece implică un influencer politic. Răspunsul meu este „DA”."
165,165,200066,No,Sunt pasionat de fotbal și de mașini,Textul meme-ului este despre pasiunea autorului pentru fotbal și mașini. Nu există niciun conținut politic în acest text. Răspunsul este „NU”.
166,166,200067,No,YOU WILL REGRET WALKING ME UP!,"Acest meme este o glumă despre o situație de viață de zi cu zi, care nu este politică. Răspunsul meu este „NU”."
167,167,200068,No,ROMANIA IN PRELIMINARII  ROMANIA IN AMICALE,"Textul meme-ului pare să fie legat de istoria și politicile României. Se pare că se referă la o perioadă de timp în care România a fost în preludiile unei situații sau evenimente și la o perioadă de timp în care România a avut relații amicale cu alte țări. Acesta ar putea fi considerat politic, deoarece implică politica externă și relațiile internaționale ale României. Deci răspunsul meu este: DA"
168,168,200069,No,"DESCOPERIRE ARHEOLOGICĂ!
FARAON ÎN VASLUI","Acest meme ar putea fi considerat politic, deoarece face o glumă despre un eveniment istoric și ar putea fi văzut ca o critică a anumitor politici sau ideologii. Cu toate acestea, ar putea fi, de asemenea, considerat non-politic, dacă este doar o glumă amuzantă despre o descoperire arheologică."
169,169,200070,No,Când afli in pauză că ai avut temă,"Acest text meme este politic deoarece discută despre temele școlare și impactul acestora asupra vieții studenților. Textul se referă la sentimentele de îngrijorare sau anxietate pe care le pot experimenta elevii atunci când se împiedică de teme. În general, acest tip de conținut poate fi considerat politic, deoarece implică probleme legate de educație, care este un subiect politic major."
170,170,200071,No,"Si, uitati, atat va face PSD-ul coada vulpii!","DA. Acest meme pare să fie legat de o situație politică sau de un eveniment politic. Acesta pare să sugereze că Partidul Social Democrat (PSD) va face ca coada vulpii să pară lungă, ceea ce ar putea fi o referință la un eveniment sau o afacere politică."
171,171,200072,No,CE ITI PLACE SA BEI Bere LAPTE!!! LAPTE!!!,"Acest meme pare să fie non-politic, deoarece este o glumă despre preferințele personale și nu are nicio conotație politică."
172,172,200073,No,"OK, GOOGLE, UNDE E MASINA MEA?","Acest meme nu este politic. Textul este o glumă care implică un asistent AI, în special Google Assistant. Jocul se bazează pe înțelegerea greșită a capacităților asistentului, care nu poate localiza fizic mașini."
173,173,200074,Yes,"Eu : mă scuzați că am întârziat, traficul a fost cam greu   Profa pe webcam :",NU
174,174,200075,No,"ALO, DISPECERATUL? VĂ ROG AJUTAȚI-MĂ, MI-A INTRAT APA ÎN CASĂ ĂĂĂ... PLATĂ SAU MINERALĂ?","Textul meme-ului este un comentariu umoristic despre o situație care ar putea fi interpretată ca politică. Acesta se referă la un incident în care o persoană a spart un dispecerat, ceea ce a dus la o conversație despre apa care a intrat în casă. Juxtapunerea acestor două situații poate fi văzută ca o parodie a discuțiilor politice, care se ocupă adesea de probleme aparent fără legătură. Acest meme nu este politic, ci satiric."
175,175,200076,No,CUM TE SIMȚI CĂND ȚI-AI FĂCUT TEMELE DE VACANȚĂ  ȘI COLEGII APELEAZĂ LA TINE,"Textul meme-ului este despre sentimentele de a fi responsabil pentru temele de vacanță și colegii care apelează la ajutor. Această situație nu este politică, deoarece nu discută niciun subiect politic, politică sau ideologie. Răspunsul este „NU”."
176,176,200077,No,Camera Deputaților a aprobat tacit autonomia Ținutului Secuiesc Legea pică în Senat Și oricum e neconstituțională Români mândri,"Textul meme-ului vorbește despre Camera Deputaților care a aprobat tacit autonomia Ținutului Secuiesc, o lege care a picat în Senat, și că legea este neconstituțională. Aceasta implică, de asemenea, că românii sunt mândri de situație. Acest meme este considerat politic, deoarece discută despre un subiect politic și expresia mândriei este, de asemenea, legată de politică. Răspunsul meu este „DA”."
177,177,200078,No,"Cand esti IT-ist, votezi pnl si iti dai seama ca o sa iti puna impozit pe venit",NU
178,178,200079,No,Când profesoul te dă pe tine și pe cel mai bun prieten afară din clasă,"Acest meme ar putea fi clasificat ca politic din cauza referinței sale la profesori și la modul în care aceștia pot trata elevii. Este un subiect care poate fi relevant pentru politică, deoarece ar putea reflecta opinia cuiva cu privire la modul în care sistemul educațional este gestionat sau tratat. Cu toate acestea, nu este neapărat o declarație politică puternică, ci mai degrabă o glumă bazată pe experiență personală. Răspuns: NU"
179,179,200080,No,MOMENTUL ALA CAND AI COLEGI CU MANA PE SUS  SI PROFA TE ALEGE PE TINE,"Acest meme este despre o situație de clasă, care nu este politică. Textul meme-ului descrie un scenariu în care cineva este ales de profesor, iar acest lucru nu este politic. Răspunsul meu este „NU”."
180,180,200081,No,"Manualele școlare este un subiect intens! Valentin Popa min, Educației. Manualele sunt! Băă! Oligofrenule! Valentinee! Ăștia este proști! Ai un 10 la mine cât toate degetele de la o mână!","Acest meme este politic. Textul atacă un ministru de educație și critică manualele, ceea ce poate fi considerat un subiect politic."
181,181,200082,No,"UBB: -Ai plagiat 
Politician român",NU
182,182,200083,No,Când încerci să înțelegi logica șoferilor care claxonează deși semaforul este roșu,"Textul pare să fie despre o situație în care șoferii claxonează în ciuda faptului că semaforul este roșu. Acest lucru ar putea fi văzut ca o problemă de trafic și ar putea fi legat de problemele sociale sau de problemele de mediu. Cu toate acestea, nu este neapărat politic. Deci, răspunsul meu este: NU"
183,183,200084,No,"Toată lumea: PSD-ule, scapa de baroni,Tutankhamoni, reformează-te!! PSD: NO #memepolitice","Textul meme-ului se referă la Partidul Social Democrat (PSD), care este un partid politic din România. Acesta critică partidul pentru că nu a implementat îmbunătățiri semnificative sau reforme, ceea ce face ca acesta să fie considerat politic. Răspunsul meu este „DA”."
184,184,200085,Yes,Când realizezi că nu ai slăbit nici anul ăsta!,"Textul meme-ului pare să fie despre realizarea că cineva nu a reușit să piardă în greutate în timpul anului curent. Nu pare să fie politic, deoarece nu se referă la politică, guvernare sau probleme politice. Prin urmare, răspunsul este „NU”."
185,185,200086,No,MĂ ÎNRTEB CE I-A SPUS FRIZERULUI,"Meme-ul este o glumă despre o persoană care nu-și amintește ce a spus un frizer. Nu este politic, deoarece nu discută nici un subiect politic sau nu se referă la nici un eveniment politic."
186,186,200087,No,Cine suntem noi? pnl Ce vrem noi? sa impozitam IT-istii Când vrem? ACUM!,"Acest meme este politic, deoarece implică faptul că persoanele care sunt impozitate nu sunt la fel de importante ca persoanele care fac impozitele. Acest lucru poate fi interpretat ca un comentariu politic, deoarece evidențiază un conflict între două grupuri de oameni cu interese diferite."
187,187,200088,No,"Închiriez apartament cu 2 camere, recent renovat, situat într-o zonă bună, utilat, etc. 
Preț: 1000 de euro pe lună, nu se negociază, rog seriozitate.","NU

Acest meme nu este politic. Este doar o reclamă pentru închirierea unui apartament."
188,188,200089,No,Așteptând să vină apa caldă,Textul meme-ului este o glumă despre așteptarea apei calde. Acest lucru nu este politic deoarece nu implică nicio problemă politică sau politică. Răspuns: NU
189,189,200090,No,PNL USR PLUS UDMR,Textul meme-ului pare să fie o listă de partide politice din România. Acesta poate fi considerat politic deoarece menționează partide politice. Răspuns: DA
190,190,200091,No,Cum se simt cei care cumpără sare de Himalaya în loc de sare normală,"Textul meme-ului pare să discute despre preferința pentru sare de Himalaya față de sare normală. Acest subiect nu este de obicei politic, deoarece nu implică nicio problemă sau dezbateră politică. Deci, răspunsul este „NU”."
191,191,200092,No,Nicolae Stanciu de fiecare dată când vede mingea la 30 de metri de poartă,"Textul meme-ului pare să fie o glumă despre un jucător de fotbal, Nicolae Stanciu, care își amintește de mingea de la 30 de metri de poartă. Această glumă nu este politică deoarece nu discută nici o problemă politică sau nu se referă la un eveniment politic. Răspunsul este „NU”."
192,192,200093,No,Uniunea Șobolănim* România UȘR,"Textul meme-ului este o parafrază a „Uniunea Sovietică”, care era o țară comunismului și a fost o putere politică semnificativă în timpul Războiului Rece. România a fost o parte a Uniunii Sovietice și a fost un stat socialist. Textul meme-ului pare să se refere la un grup sau o organizație politică, astfel încât acesta ar fi considerat politic. Răspuns: DA"
193,193,200094,No,CAND TU SI PRIETENII TAI  AFLATI CA ATI LUAT BACUL,NU
194,194,200095,No,Astăzi vin doi srilankezi Mâine vin șapte srilankezi Poimâine vor autonomie!,"Textul meme-ului face referire la o situație politică în care o țară (Sri Lanka) se confruntă cu o criză. Acesta nu este un meme politic, deoarece nu discută în mod specific nici un partid politic, nici un candidat, nici un eveniment politic."
195,195,200096,No,"Germania: Pierdem războiul!!
România: TU îl pierzi","Acest meme este politic, deoarece implică două națiuni care se angajează într-un conflict sau competiție. Textul meme-ului este o glumă amuzantă, dar subtextul este legat de geopolitică și politică. Răspunsul meu este „DA”."
196,196,200097,No,Asta inseamna sa fii mafiot,"Acest meme este despre cineva care încearcă să-și asume o personalitate mafiotă, dar nu are nici o legătură cu politică. Deci, răspunsul este „NU”."
197,197,200098,No,Cateodata beau un pahar cu apa,"NU

Textul meme-ului nu este politic, deoarece se referă la un obicei personal de a bea un pahar de apă."
198,198,200099,No,in drum spre inima ta,"Textul meme-ului spune „în drum spre inima ta”, care nu are nici o legătură directă cu politică. Acesta este un sentiment general și nu se referă la nici un subiect politic. Prin urmare, clasificarea este „NU”."
199,199,200100,No,"Cluj
120k ron",Acest meme pare să fie fără conținut politic. Este doar o glumă despre o persoană care face o greșeală de ortografie și răspunde cu o glumă. Nu există niciun comentariu politic sau referință. Răspunsul meu este „NU”.
200,200,300001,No,"LASA-L PE AVARII, BOSS, CA NU STAM MULT",NU
201,201,300002,No,"Romanii: noi nu serbam Halloween, e un obicei anti-crestin sa iti pui masti de demoni
Tot romanii:","Textul meme-ului este despre o persoană care se referă la Halloween ca la un obicei anti-creștin și își exprimă dezaprobarea față de acesta. Această declarație poate fi considerată politică, deoarece implică o anumită credință religioasă și o critică a obiceiului secular. Răspunsul este „DA”."
202,202,300003,No,ECHIPA NATIONALA,"Textul meme-ului se referă la o echipă sportivă. Acest lucru nu este politic, deoarece nu implică niciun subiect politic sau opinie. Deci, răspunsul este „NU”."
203,203,300004,No,The Trollfather,"Textul „The Trollfather” se referă la un meme care prezintă un personaj fictiv care are puterea de a crea trolluri pe internet. În timp ce meme-ul în sine nu este în mod inerent politic, contextul în care este folosit poate fi politic, deoarece trollii sunt adesea folosiți pentru a împinge controverse sau a critica anumite opinii. Prin urmare, meme-ul poate fi considerat politic dacă este folosit într-un context politic. Răspunsul meu este „NU” dacă meme-ul este folosit într-un context non-politic, iar răspunsul meu este „DA” dacă meme-ul este folosit într-un context politic."
204,204,300005,No,"Hey, scuze, cred ca m-ai lăsat cu seen din greseala",NU
205,205,300006,No,Cum se uita un sofer de BMW la olinia de tramvai libera,"Textul meme-ului se referă la o situație în care un șofer de BMW se uită la o linie de tramvai libere. Nu este politic, deoarece nu abordează niciun subiect politic sau nu implică nicio poziție politică. Răspunsul meu este „NU”."
206,206,300007,No,"MĂI ELISABETA, MĂI
ȘI CE TÂNĂRĂ ERAI","Textul meme-ului pare să fie un citat dintr-un film sau o emisiune TV, probabil „The Crown”, care este o dramă istorică despre viața reginei Elisabeta a II-a. Conținutul nu este politic, deoarece nu discută probleme politice sau probleme de actualitate. Răspunsul este „NU”."
207,207,300008,Yes,SPITAL DIN ROMANIA ACINETOBACTER E. COLI PIOCIANIC ENTEROCOCCUS CORONAVIRUS ASTAFILOCOC AURIU,"Textul meme-ului pare să fie o listă de agenți patogeni, inclusiv acinetobacter, E. coli, Staphylococcus, Enterococcus, coronavirus și Auriu. Acești agenți patogeni sunt legați de probleme de sănătate și de mediu, dar nu au o conotație politică clară. Prin urmare, răspunsul este „NU”."
208,208,300009,Yes,SI VREI SA SPUI CA ROMANIA A TERMINAT PE PRIMUL LOC IN PRELIMINARII?,"Textul meme-ului pare să fie o glumă despre faptul că România a terminat pe primul loc în preliminarii. Deși este posibil ca acesta să aibă o conotație politică dacă se referă la un eveniment sportiv sau politic, acesta nu este suficient de clar pentru a clasifica în mod concludent ca politic. Prin urmare, răspunsul este „NU”."
209,209,300010,No,TOTI ROMANII CARE AU CRITICAT NATIONALA INAINTE DE EURO,"Textul meme-ului sugerează că românii care au criticat echipa națională de fotbal înainte de meciul de la Euro au fost supărați de rezultat. Acesta este un exemplu de meme care se referă la un subiect sportiv, care nu este de obicei considerat politic. Deci răspunsul este „NU”."
210,210,300011,No,Când ai votat cu USR și tre' să te prefaci că e totul o.k.,"Textul meme-ului este o glumă despre votul cu un partid politic (USR) și apoi pretinzând că totul este bine, ceea ce face politic."
211,211,300012,No,Se unde știu că demiterea lui VeVe o măsură bună? Fiindcă deranjează. PROFU' de sănătate publică,Textul meme-ului pare să fie un comentariu despre demiterea directorului VeVe. Se referă la demitere ca la o măsură bună deoarece îl deranjează. Se pare că este politic din cauza menționării demiterii unui director. Răspunsul este „DA”.
212,212,300013,No,"Când te-ai dus la mare pentru a scăpa de depresie, dar acum stai la mare depresat","Textul meme-ului nu este politic. Este o glumă simplă, care nu implică nicio opinie politică. Răspunsul meu este „NU”."
213,213,300014,No,LE-AM SPUS APOI CA NU VOM MAI EXTINDE SCHENGEN PANA NU SECURIZAM GRANITELE,Textul meme-ului pare să fie o replică a unei declarații politice. Acesta implică faptul că o decizie politică (extinderea Schengen) ar putea fi amânată sau împiedicată de o altă decizie politică (securizarea frontierelor). Această relație între două decizii politice este ceea ce face ca acest meme să fie considerat politic. Răspunsul meu este: DA.
214,214,300015,No,"cine e impotriva pensiilor  speciale
cine vrea sa protesteze impotriva pensiilor speciale","Acest meme este despre oamenii care sunt împotriva pensiilor speciale și care doresc să protesteze împotriva acestora. Acest subiect poate fi considerat politic, deoarece se referă la politicile și legile care guvernează pensiile speciale. Răspunsul meu este „DA”."
215,215,300016,No,CUM TE SIMȚI  CÂND REPARI CEVA ÎN FAȚA PRIETENEI,"Textul meme-ului pare să discute despre sentimentele unei persoane atunci când realizează că a făcut ceva greșit în fața prietenului lor. Acest subiect poate fi considerat oarecum politic, deoarece poate fi legat de relațiile interpersonale, de interacțiunile sociale și de comportamentul uman. Cu toate acestea, acesta nu este un subiect strict politic, deci răspunsul este „NU”."
216,216,300017,No,"pnl, imediat dupa ce castiga alegerile si impoziteaza veniturile IT-stilor","Textul meme-ului pare să se refere la o persoană sau un grup de persoane care au câștigat alegerile și au impozitat veniturile IT. Acest lucru ar putea fi considerat politic, deoarece se referă la politică și la deciziile luate de un grup politic. Deci, răspunsul meu este „DA”."
217,217,300018,No,"Toată lumea: Predoiule, anulează recursul compensatoriu!!Predoiu: NO #memepolitice","Textul meme-ului este despre o persoană care cere ca un recurs compensator să fie anulat și o altă persoană care răspunde „NU”. Acest meme este politic deoarece implică o persoană care cere ceva care este legat de justiția socială sau de drepturile omului. În acest caz, se pare că persoana solicită o anulare a unui recurs compensator, care ar putea fi legat de drepturile omului sau de justiția socială."
218,218,300019,No,Când toată lumea crede că greșești și Google-ul arată că ai dreptate,"Textul meme-ului este o remarcă sarcastică care implică faptul că, în ciuda opiniilor altora, un individ se poate baza pe cercetarea lor pentru a-și susține punctul de vedere. Această declarație poate fi interpretată ca politică, deoarece implică ideea că majoritatea oamenilor pot fi greșită în opinia lor, în timp ce persoana care face meme-ul este mai informată și are o perspectivă diferită."
219,219,300020,No,"BAC 
TU",NU
220,220,300021,No,pnl veniturile IT-istilor,Textul meme-ului se referă la salariile lucrătorilor IT. Acesta nu are conotații politice. Răspunsul este „NU”.
